code2020,bachelorShare,collegeEnrollShare,students18_24,taxableIncomePerTaxpayerThousandYen,otherVacancyShare
15202,0.11278,,15111,2756.49,0.05446
15204,0.08909,,5019,2666.2,0.05361
15205,0.1107,,4323,2734.77,0.05927
15206,0.09603,,4996,2563.2,0.05715
15208,0.08151,,1601,2532.16,0.04344
15209,0.09054,,1555,2458.28,0.0673
15210,0.07023,,2265,2390.55,0.04829
15211,0.08378,,2003,2486.42,0.05032
15212,0.06261,,3159,2400.68,0.09106
15213,0.09402,,4140,2687.35,0.06117
15216,0.0779,,1659,2533.84,0.10067
15217,0.08167,,1608,2602.7,0.06977
15218,0.06507,,2553,2380.36,0.05843
15222,0.1032,,9253,2791.18,0.04684
15223,0.05779,,2297,2463.23,0.06311
15224,0.0878,,2173,2412.4,0.1669
15225,0.06724,,1694,2414.51,0.05635
15226,0.08341,,3474,2455.74,0.03472
15227,0.067,,1394,2467.09,0.04974
15307,0.05097,,889,2416.12,
15342,0.08098,,437,2524.99,
15361,0.09028,,785,2408.8,
15385,0.04302,,447,2245.51,
15405,0.07204,,196,2351.53,
15461,0.1122,,357,2444.95,
15482,0.06953,,418,2330.79,
15504,0.09754,,199,2754.65,
15581,0.04247,,286,2347.05,
15586,0.09524,,8,2620.71,
16201,0.17149,,22940,3040.85,0.05409
16202,0.15172,,7777,2827.82,0.08043
16204,0.12228,,1901,2823.82,0.07303
16205,0.10359,,1967,2572.27,0.12388
16206,0.14984,,1527,2826.81,0.0858
16207,0.15029,,1670,2886.2,0.08754
16208,0.15783,,2183,2759.54,0.04306
16209,0.12938,,1464,2626.34,0.08094
16210,0.12698,,2192,2576.58,0.0748
16211,0.15466,,4886,2838.17,0.07589
16321,0.20712,,177,3260.58,
16322,0.14279,,1012,2618.93,
16323,0.13708,,1197,2661.63,
16342,0.12241,,1412,2661.9,
16343,0.12262,,614,2612.67,
17201,0.1906,,31351,3200.55,0.05373
17202,0.10025,,2496,2559.53,0.1352
17203,0.14407,,4994,2879.56,0.07328
17204,0.08165,,1529,2380.82,0.15214
17205,0.07279,,455,2369.27,0.15716
17206,0.10487,,2805,2687.41,0.07226
17207,0.13358,,1044,2724.39,0.12829
17209,0.12022,,1804,2691.78,0.05569
17210,0.14959,,5868,2849.72,0.06462
17211,0.15237,,2687,3016.99,0.03545
17212,0.19518,,5642,3126.77,0.0165
17324,0.18415,,345,2861.2,
17361,0.14225,,2625,2801.92,
17365,0.14198,,1864,2838.79,
17384,0.08577,,787,2507.31,
17386,0.11092,,701,2533.19,
17407,0.09501,,726,2469.09,
17461,0.09516,,398,2557.49,
17463,0.06418,,640,2513.25,
18201,0.18244,,14922,3061.64,0.05328
18202,0.1243,,2867,2999.23,0.0778
18204,0.11706,,1445,2748.94,0.11734
18205,0.1106,,1631,2533.82,0.05327
18206,0.1216,,1206,2534.36,0.0722
18207,0.14016,,3512,2720.65,0.06675
18208,0.13281,,1511,2652.64,0.07908
18209,0.13114,,4479,2775.36,0.09797
18210,0.14747,,5164,2772.4,0.07717
18322,0.16203,,1958,2747.14,
18382,0.09273,,123,2464.96,
18404,0.09944,,615,2548.8,
18423,0.11992,,1129,2578.74,
18442,0.12373,,449,2786.11,
18481,0.09037,,471,2816.08,
18483,0.11241,,339,2823.42,
18501,0.10113,,772,2621.66,
19201,0.19145,,13419,3154.52,0.05635
19202,0.10831,,2847,2955.98,0.08318
19204,0.12344,,4497,2775.42,0.07621
19205,0.15426,,1964,2771.6,0.09589
19206,0.13269,,2107,2785.19,0.1373
19207,0.15228,,1843,2832.46,0.08008
19208,0.13716,,4037,2810.49,0.06019
19209,0.17914,,2401,2713.99,0.08571
19210,0.16591,,4013,2990.76,0.04031
19211,0.13388,,3587,2704.37,0.09069
19212,0.16202,,2706,2982.25,0.07967
19213,0.15764,,1901,2748.72,0.08116
19214,0.1609,,1861,3006.52,0.03548
19346,0.12106,,854,2573.23,
19364,0.10035,,19,2468.05,
19365,0.11444,,702,2510.45,
19366,0.09387,,487,2528.4,
19368,0.10781,,838,2699.35,
19384,0.19295,,906,3302.19,
19422,0.07876,,108,2871.53,
19423,0.10137,,294,2618.08,
19424,0.20507,,352,4611.79,
19425,0.18209,,276,2925.73,
19429,0.14707,,122,2911.89,
19430,0.15209,,1661,3181.74,
19442,0.08787,,31,2987.82,
19443,0.07741,,12,2575.07,
20201,0.16134,,19323,3059.42,0.04946
20202,0.18186,,15246,3295.88,0.06114
20203,0.1517,,8944,2831.12,0.08089
20204,0.13418,,2091,2915.98,0.10297
20205,0.10543,,4417,2749.79,0.07881
20206,0.17718,,2192,3003.03,0.07009
20207,0.12046,,2236,2751.55,0.06416
20208,0.11075,,2205,2664.66,0.07883
20209,0.13446,,3106,2822.61,0.08788
20210,0.13465,,1536,2893.86,0.06558
20211,0.09868,,2064,2648.59,0.04916
20212,0.10648,,1239,2565.91,0.1337
20213,0.08439,,1097,2437.02,0.07385
20214,0.15025,,2720,2853.27,0.05271
20215,0.1628,,3253,2945.46,0.06131
20217,0.13341,,5174,2873.01,0.10559
20218,0.12984,,2985,2739.03,0.07933
20219,0.1281,,1436,2710.59,0.10383
20220,0.13683,,4280,2797.89,0.05638
20303,0.07694,,231,2687.32,
20304,0.0947,,191,3362.27,
20305,0.10824,,134,3543.87,
20306,0.08884,,54,2519.68,
20307,0.09052,,64,2864.59,
20309,0.09422,,566,2561.89,
20321,0.18356,,705,3621.71,
20323,0.14104,,603,2838.09,
20324,0.11786,,336,2578.25,
20349,0.10784,,199,2571.07,
20350,0.09652,,303,2474.25,
20361,0.14749,,811,2973.97,
20362,0.15304,,661,2703.39,
20363,0.15982,,392,2849.92,
20382,0.12263,,938,2713.82,
20383,0.12211,,1208,2825.48,
20384,0.09946,,457,2576.71,
20385,0.14766,,948,2866.94,
20386,0.08522,,273,2480.85,
20388,0.12546,,410,2883.72,
20402,0.08149,,703,2604.07,
20403,0.10538,,501,2714.04,
20404,0.06421,,313,2470.71,
20407,0.07144,,309,2470.6,
20409,0.10526,,22,2249.32,
20410,0.07356,,22,2322.96,
20411,0.07861,,201,2698.8,
20412,0.0772,,28,2347.09,
20413,0.05956,,38,2396.14,
20414,0.06857,,108,2510.97,
20415,0.07687,,245,2547.73,
20416,0.07309,,301,2515.3,
20417,0.08132,,32,2339.59,
20422,0.07146,,217,2596.41,
20423,0.07636,,183,2595.77,
20425,0.06587,,125,2599.89,
20429,0.14496,,47,2552.15,
20430,0.07677,,154,2591.15,
20432,0.09497,,519,2571.88,
20446,0.07247,,131,2578.56,
20448,0.066,,60,2451.21,
20450,0.09596,,410,2815.57,
20451,0.10352,,294,2672.11,
20452,0.0749,,190,2418.15,
20481,0.11405,,473,2673.8,
20482,0.10621,,491,2589.28,
20485,0.18224,,458,2426.79,
20486,0.10869,,94,2383.16,
20521,0.13044,,720,2868.53,
20541,0.12859,,448,2716.02,
20543,0.09001,,460,2538.69,
20561,0.08811,,568,2308.52,
20562,0.09149,,222,2407.91,
20563,0.08503,,173,2286.22,
20583,0.08913,,341,2474.36,
20588,0.07083,,121,2411.63,
20590,0.09453,,563,2613.38,
20602,0.0455,,63,2519.07,
21201,0.19032,,25276,3297.88,0.05867
21202,0.17966,,9025,3126.24,0.05593
21203,0.10701,,3856,2694.06,0.07688
21204,0.17395,,6689,3088.31,0.06957
21205,0.12169,,5710,2863.23,0.07435
21206,0.09386,,3714,2799.4,0.07884
21207,0.11295,,1074,2765.83,0.08737
21208,0.14467,,2854,2742.54,0.09877
21209,0.13937,,3726,3031.59,0.04851
21210,0.10364,,2467,2753.94,0.08474
21211,0.13332,,2980,2944.31,0.07025
21212,0.12437,,3344,2704.66,0.07116
21213,0.17083,,7757,3135.47,0.0415
21214,0.16135,,5127,3050.62,0.05159
21215,0.09611,,1543,2744.49,0.09342
21216,0.19059,,3624,3136.59,0.0327
21217,0.08144,,971,2546.92,0.12846
21218,0.14324,,2110,2884.39,0.06501
21219,0.0764,,1723,2661.21,0.10454
21220,0.07519,,1389,2520.8,0.09103
21221,0.11741,,2212,2792.5,0.06921
21302,0.16091,,1249,3161.9,
21303,0.15979,,1107,3048.99,
21341,0.1185,,1715,2788.64,
21361,0.14566,,1402,2821.55,
21362,0.12185,,439,2760.84,
21381,0.14257,,1056,2816.84,
21382,0.12336,,477,2832.69,
21383,0.15473,,828,2868.8,
21401,0.12197,,1153,2763.26,
21403,0.12815,,1478,2794.37,
21404,0.14661,,1510,2830.96,
21421,0.16524,,1109,3052.57,
21501,0.11202,,571,2803.34,
21502,0.11136,,295,2708.08,
21503,0.10252,,576,2778.64,
21504,0.06211,,187,2588.36,
21505,0.0897,,596,2770.55,
21506,0.04895,,349,2463.21,
21507,0.04278,,43,2450.64,
21521,0.10367,,1022,2772.49,
21604,0.10345,,51,2784.53,
22100,0.16727,,37948,3287.19,0.04806
22130,0.16075,,38258,3204.89,0.04157
22203,0.16592,,9101,3149.99,0.05208
22205,0.14189,,1430,2972.77,0.09937
22206,0.20872,,6821,3377.35,0.03251
22207,0.13106,,5762,2952.79,0.03995
22208,0.1313,,2426,2566.97,0.06253
22209,0.11984,,4708,2852.23,0.05105
22210,0.15172,,11867,3116.46,0.05111
22211,0.15284,,7692,2981.32,0.04398
22212,0.1279,,6585,2922.2,0.03926
22213,0.14566,,5291,3014.91,0.04086
22214,0.15964,,6844,3052.97,0.0461
22215,0.14292,,3866,3123.56,0.03013
22216,0.13688,,3658,2982.18,0.04469
22219,0.1189,,820,2527.2,0.13984
22220,0.18225,,2297,3267.96,0.05792
22221,0.12831,,2660,3087.39,0.05671
22222,0.11307,,1393,2564.72,0.07174
22223,0.09348,,1436,2781.75,0.04612
22224,0.12487,,2092,2811.37,0.04705
22225,0.13952,,2129,2866.04,0.0706
22226,0.10258,,2138,2734.46,0.06201
22301,0.10845,,506,2260.6,
22302,0.10459,,243,2480.52,
22304,0.09497,,240,2272.65,
22305,0.09539,,209,2354.35,
22306,0.0686,,213,2278.24,
22325,0.14608,,1778,2892.01,
22341,0.16711,,1635,3200.41,
22342,0.22632,,2412,3688.25,
22344,0.14537,,945,2957.45,
22424,0.12117,,1261,2836.53,
22429,0.06434,,269,2537.43,
22461,0.09957,,859,2727.25,
23100,0.21917,,136774,3857.04,0.03248
23201,0.15281,,21292,3303.61,0.039
23202,0.18492,,20981,3613.45,0.03856
23203,0.16016,,21543,3182.17,0.0369
23204,0.17197,,8799,3204.51,0.06968
23205,0.17144,,6941,3451.57,0.0616
23206,0.20266,,17684,3346.49,0.03937
23207,0.15313,,9365,3135.65,0.07314
23208,0.15527,,3815,3080.83,0.05443
23209,0.12622,,3817,3435.25,0.03488
23210,0.21362,,8318,3888.78,0.02725
23211,0.1573,,25126,3714.75,0.03859
23212,0.18473,,9713,3723.27,0.04381
23213,0.13496,,8916,3442.67,0.04304
23214,0.14787,,5045,3133.02,0.05829
23215,0.1845,,4137,3137.25,0.04773
23216,0.15757,,2875,3027.17,0.08346
23217,0.17103,,5937,3204.96,0.03725
23219,0.17392,,8481,3227.48,0.02677
23220,0.18343,,8329,3193.89,0.04285
23221,0.11785,,2444,2875.72,0.08574
23222,0.15177,,5513,3388.95,0.03022
23223,0.22081,,4647,3685.42,0.0436
23224,0.16487,,4606,3291.74,0.05725
23225,0.19877,,3797,3626.18,0.02979
23226,0.23123,,4941,3514.52,0.03841
23227,0.12142,,2333,3425.75,0.03716
23228,0.20219,,2557,3141.87,0.03013
23229,0.18208,,4418,3481.97,0.02939
23230,0.30113,,7561,4137.03,0.03419
23231,0.0914,,2835,3069.72,0.04159
23232,0.15085,,3948,3017.35,0.06189
23233,0.19682,,3937,3222.65,0.04004
23234,0.17895,,4169,3234.12,0.02931
23235,0.15487,,2472,3156.51,0.04228
23236,0.22004,,4005,4195.51,0.02592
23237,0.1476,,4476,3065.68,0.04073
23238,0.33876,,5944,4366.15,0.03259
23302,0.23327,,2298,3612.35,
23342,0.14228,,679,3100.77,
23361,0.18087,,1298,3295.38,
23362,0.20288,,1835,3191.61,
23424,0.13509,,1552,3076.58,
23425,0.17794,,2261,3207.04,
23427,0.14498,,265,3569.84,
23441,0.16968,,1375,3372.93,
23442,0.17331,,2971,3508.78,
23445,0.07316,,1153,2981.75,
23446,0.12689,,3291,3085.11,
23447,0.13925,,2432,3141.82,
23501,0.14282,,2117,3486.1,
23561,0.09684,,176,2776.89,
23562,0.07781,,83,2521.95,
23563,0.08747,,15,2652.52,
24201,0.17747,,16941,3399.44,0.07454
24202,0.16302,,15798,3349.21,0.06431
24203,0.13564,,6899,2958.12,0.07556
24204,0.13126,,7637,2973.41,0.08437
24205,0.19669,,7834,3463.05,0.05938
24207,0.13338,,10598,3219.86,0.05086
24208,0.16964,,4719,2977.25,0.06308
24209,0.08919,,629,2757.48,0.21225
24210,0.13634,,2186,3009.74,0.0549
24211,0.08417,,1101,2529.52,0.18398
24212,0.09401,,1010,2581.04,0.22167
24214,0.10914,,2347,2996.32,0.06667
24215,0.06972,,2276,2454.23,0.12603
24216,0.12177,,4567,2836.82,0.10652
24303,0.07889,,418,2704.32,
24324,0.14408,,1322,3184.68,
24341,0.1246,,2099,3212.74,
24343,0.21732,,380,3666.04,
24344,0.15577,,693,3167.23,
24441,0.11007,,657,2847.24,
24442,0.11119,,1035,2797.27,
24443,0.0883,,550,2615.69,
24461,0.10782,,730,2839.44,
24470,0.08446,,392,2725.67,
24471,0.0671,,339,2500.45,
24472,0.05018,,495,2565.6,
24543,0.07503,,553,2552.67,
24561,0.0979,,404,2610.88,
24562,0.06522,,483,2553.42,
25201,0.23201,,22485,3447.29,0.05797
25202,0.16956,,7892,3114.06,0.06361
25203,0.13871,,6646,2888.58,0.05546
25204,0.16876,,4525,3055.59,0.07349
25206,0.24331,,14104,3504.54,0.02553
25207,0.23585,,4464,3394.09,0.0374
25208,0.2076,,3423,3528.32,0.02822
25209,0.13323,,5472,2874.19,0.07307
25210,0.19595,,2911,3261.28,0.10309
25211,0.13205,,3244,2975.88,0.0551
25212,0.11513,,2838,2726.08,0.08735
25213,0.11994,,6451,2885.32,0.05789
25214,0.14113,,2394,2906.65,0.08549
25383,0.10292,,1090,2783.77,
25384,0.11577,,827,3009.55,
25425,0.13358,,1048,2918.16,
25441,0.0812,,361,2637.15,
25442,0.07672,,382,2660.2,
25443,0.11626,,416,2797.3,
26100,0.21256,,120155,3436.13,0.05537
26201,0.13727,,3491,2765.82,0.09183
26202,0.11247,,4174,2823.68,0.09401
26203,0.11974,,1367,2538.88,0.11821
26204,0.19822,,12412,3129.08,0.0405
26205,0.11729,,803,2583.63,0.13839
26206,0.16328,,6873,2873.46,0.05134
26207,0.18078,,4890,2873.27,0.04816
26208,0.2284,,3155,3276.56,0.05464
26209,0.30019,,4695,3519.97,0.04327
26210,0.22503,,4422,3069.92,0.04
26211,0.2581,,10166,3572.12,0.03062
26212,0.09759,,2533,2430.77,0.09628
26213,0.13928,,3519,2648.32,0.11602
26214,0.26891,,4510,3488.42,0.04088
26303,0.25973,,934,3129.44,
26322,0.13892,,852,2799.41,
26343,0.11928,,476,3001.93,
26344,0.13046,,699,2929.78,
26364,0.09958,,87,2667.05,
26365,0.0966,,231,2671.42,
26366,0.31921,,2690,3758.04,
26367,0.11017,,117,2557.43,
26407,0.09615,,772,3480.67,
26463,0.05957,,94,2255.67,
26465,0.09073,,1102,2430.25,
27100,0.1553,,139263,3255.62,0.04498
27140,0.16814,,47248,3312.79,0.04605
27202,0.1282,,12017,3020.56,0.06305
27203,0.25773,,24800,4007.34,0.03878
27204,0.25927,,7583,3816.4,0.04934
27205,0.282,,26664,3988.4,0.04861
27206,0.1506,,4367,3137.37,0.04964
27207,0.22477,,21151,3356.91,0.04241
27208,0.13585,,5375,3048.6,0.05906
27209,0.12089,,8165,3036.64,0.06541
27210,0.21515,,27961,3343.03,0.04506
27211,0.2658,,17185,3565.39,0.02433
27212,0.15276,,15696,3220.37,0.05222
27213,0.14587,,6115,2993.54,0.06745
27214,0.19025,,9772,3336.56,0.05114
27215,0.15136,,14072,3028.59,0.05126
27216,0.21148,,7556,3246.63,0.0364
27217,0.13051,,7856,3001.71,0.04239
27218,0.13609,,8358,2952.67,0.03682
27219,0.17335,,12088,3267.47,0.05213
27220,0.29153,,11429,4188.49,0.06808
27221,0.16914,,6108,3093.62,0.03713
27222,0.16135,,7748,3098.95,0.05354
27223,0.09485,,7046,2831.01,0.03798
27224,0.14764,,4776,3002.12,0.03043
27225,0.19217,,3436,3466.16,0.0646
27226,0.17156,,4257,3260.03,0.05539
27227,0.13845,,31775,3077.14,0.04249
27228,0.12989,,3401,2843.31,0.05701
27229,0.16757,,3421,3193.09,0.06426
27230,0.22114,,5519,3388.48,0.03307
27231,0.22021,,4149,3628.39,0.08537
27232,0.15829,,3501,3019.88,0.07816
27301,0.29042,,1884,3392.47,
27321,0.29166,,1571,3205.12,
27322,0.12419,,843,2650.13,
27341,0.11488,,976,2873.41,
27361,0.18119,,3765,3211.93,
27362,0.15793,,397,2937,
27366,0.14274,,916,2801.92,
27381,0.17711,,1201,3201.91,
27382,0.1783,,1666,3198.43,
27383,0.16877,,312,2814.78,
28100,0.22509,,100619,3567.2,0.04486
28201,0.16473,,31036,3221.09,0.06801
28202,0.16132,,23280,3098.94,0.03427
28203,0.18855,,16989,3194.51,0.04666
28204,0.30632,,33624,4195.68,0.03455
28205,0.12261,,1970,2794.87,0.11987
28206,0.40947,,5282,6120.46,0.04458
28207,0.19934,,11424,3272.1,0.0455
28208,0.14204,,1525,2854.24,0.10545
28209,0.12268,,3662,2606.98,0.09522
28210,0.17111,,15169,3141.81,0.05355
28212,0.14586,,2922,2931.33,0.07326
28213,0.10949,,1903,2716.55,0.09978
28214,0.30718,,14135,4018.11,0.04974
28215,0.15909,,4813,2918.33,0.07541
28216,0.14864,,5264,3056.22,0.04808
28217,0.25782,,9014,3422.99,0.0581
28218,0.1262,,2696,2780.19,0.04663
28219,0.25467,,11240,3607.05,0.03974
28220,0.13791,,2680,2899.43,0.08196
28221,0.13564,,2318,2809.47,0.09071
28222,0.11162,,1104,2576.36,0.16545
28223,0.11299,,3078,2628.34,0.10524
28224,0.0954,,2018,2640.17,0.10481
28225,0.12337,,1410,2628.97,0.10853
28226,0.09639,,2235,2611.83,0.13434
28227,0.09868,,1703,2654.23,0.09833
28228,0.15888,,2783,2845.92,0.08663
28229,0.14423,,4855,2902.49,0.0766
28301,0.23561,,2191,3364.27,
28365,0.09448,,1098,2573.91,
28381,0.13969,,1735,2930.02,
28382,0.15379,,1994,3000.98,
28442,0.12061,,730,2670.68,
28443,0.13825,,1524,2860.04,
28446,0.09963,,651,2643,
28464,0.14583,,1574,3033.49,
28481,0.15008,,872,2734.34,
28501,0.09789,,864,2598.25,
28585,0.09628,,857,2491.6,
28586,0.09458,,666,2521.91,
29201,0.27257,,25551,3653.56,0.06141
29202,0.16595,,4751,2945.52,0.08348
29203,0.20427,,5199,3019.14,0.06161
29204,0.18822,,7089,2913.09,0.04539
29205,0.19174,,7616,3184.42,0.05446
29206,0.16339,,3676,2974.47,0.07465
29207,0.12825,,2179,2759.19,0.10492
29208,0.13459,,1615,2896.95,0.14494
29209,0.34247,,8012,3985.29,0.06201
29210,0.22911,,4720,3650.43,0.04264
29211,0.18049,,2059,3090.25,0.04223
29212,0.1512,,1986,2810.26,0.11119
29322,0.09627,,148,2583.98,
29342,0.2477,,1180,3182.12,
29343,0.23811,,1387,3139.37,
29344,0.23836,,1726,3210.76,
29345,0.16984,,475,2759.48,
29361,0.18912,,514,3003.97,
29362,0.17437,,426,2944.16,
29363,0.19066,,2053,3082.62,
29385,0.09004,,92,2535.78,
29386,0.07379,,100,2320.73,
29401,0.15256,,419,2965.22,
29402,0.19767,,346,2964.95,
29424,0.17685,,1425,3147.97,
29425,0.26408,,1480,3789.18,
29426,0.25138,,2570,3775.6,
29427,0.24671,,1151,3503.61,
29441,0.12078,,414,2627.3,
29442,0.12593,,1187,2815.87,
29443,0.12284,,460,2816.29,
29444,0.08548,,31,2663.55,
29446,0.07703,,22,2632.14,
29447,0.1,,11,2641.09,
29449,0.09915,,157,2820.13,
29450,0.09259,,5,2569.1,
29451,0.12399,,15,2802.6,
29452,0.08824,,65,2796.65,
29453,0.07688,,66,2551.24,
30201,0.15497,,19189,3213.01,0.07505
30202,0.13687,,2568,2941.85,0.11937
30203,0.17648,,4380,2953.36,0.09293
30204,0.09927,,1408,2861.08,0.11208
30205,0.11135,,1695,2796.42,0.1352
30206,0.0936,,3119,2664.98,0.11843
30207,0.10032,,1308,2741.1,0.1092
30208,0.13549,,3925,2766.46,0.09768
30209,0.14534,,3196,2974.79,0.06777
30304,0.08844,,404,2569.41,
30341,0.13404,,1037,2669.54,
30343,0.12006,,258,2719.94,
30344,0.20241,,327,2698.71,
30361,0.08951,,597,2688.64,
30362,0.08754,,450,2591.41,
30366,0.09526,,1239,2845.85,
30381,0.12048,,324,2744.71,
30382,0.11957,,310,2856.84,
30383,0.08872,,267,2596.01,
30390,0.0812,,381,2515.92,
30391,0.07974,,585,2703.66,
30392,0.10165,,553,2636.59,
30401,0.08339,,766,2411.47,
30404,0.08391,,641,2610.64,
30406,0.05731,,139,2524.34,
30421,0.08699,,573,2407.74,
30422,0.08077,,123,2342.09,
30424,0.08345,,74,2414.33,
30427,0.09276,,8,2630.59,
30428,0.08355,,501,2441.84,
31201,0.14898,,11987,2705.95,0.07844
31202,0.14509,,7187,2831.48,0.06783
31203,0.12618,,2457,2517.57,0.08778
31204,0.11128,,1496,2494.65,0.08333
31302,0.0893,,525,2353.75,
31325,0.10394,,170,2207.77,
31328,0.06772,,324,2263.49,
31329,0.11401,,886,2339.27,
31364,0.08487,,264,2250.76,
31370,0.12342,,742,2389.85,
31371,0.0969,,738,2340.82,
31372,0.10616,,731,2311.63,
31384,0.13178,,133,2743.73,
31386,0.09502,,656,2509.6,
31389,0.10875,,462,2406.43,
31390,0.10435,,482,2472.21,
31401,0.0601,,168,2265.6,
31402,0.08714,,130,2284.6,
31403,0.0794,,162,2370.99,
32201,0.15712,,12943,2853.39,0.06325
32202,0.10937,,2974,2633.01,0.11485
32203,0.11883,,8099,2685.63,0.04902
32204,0.10359,,2102,2570.73,0.12275
32205,0.09806,,1346,2489.85,0.18692
32206,0.09107,,1754,2626.99,0.08594
32207,0.11177,,1178,2500.88,0.1698
32209,0.07693,,1635,2523.86,0.0901
32343,0.06858,,738,2344.15,
32386,0.08523,,255,2386.39,
32441,0.10684,,153,2460.44,
32448,0.0778,,113,2284.26,
32449,0.09717,,386,2464.87,
32501,0.0811,,274,2312.99,
32505,0.06738,,183,2475.81,
32525,0.11214,,80,2568.88,
32526,0.08682,,41,2557.66,
32527,0.09582,,12,2714.15,
32528,0.0928,,579,2691.01,
33100,0.21077,,47089,3211.74,0.05956
33202,0.15325,,25748,3018.17,0.0616
33203,0.12504,,5827,2752.35,0.08302
33204,0.13363,,3117,2668.91,0.10293
33205,0.12238,,2643,2673.05,0.1498
33207,0.10546,,2031,2682.15,0.11131
33208,0.16132,,4097,2786.09,0.07222
33209,0.09151,,2860,2618.23,0.15554
33210,0.09432,,1891,2492.05,0.12219
33211,0.11625,,1801,2594.53,0.16311
33212,0.13016,,1981,2671.99,0.12225
33213,0.15637,,2246,2696.51,0.09624
33214,0.0933,,1768,2457.63,0.13127
33215,0.08988,,1108,2401.06,0.17251
33216,0.14498,,1787,2644.04,0.11241
33346,0.10809,,643,2527.22,
33423,0.18792,,575,2897.72,
33445,0.16026,,548,2745.65,
33461,0.13315,,687,4213.77,
33586,0.08344,,39,2562.14,
33606,0.10094,,496,2711.93,
33622,0.11962,,448,2534.28,
33623,0.07831,,239,2426.29,
33643,0.0969,,65,2352.97,
33663,0.08585,,245,2518.2,
33666,0.08663,,599,2412.65,
33681,0.09333,,723,2550.48,
34100,0.22294,,71008,3361.83,0.04798
34202,0.15391,,12192,2964.2,0.12151
34203,0.12225,,1238,2664.16,0.13364
34204,0.13564,,5043,2777.44,0.09019
34205,0.13365,,6811,2837.87,0.12278
34207,0.15086,,22756,2949.45,0.05832
34208,0.11875,,1715,2578.28,0.08425
34209,0.1188,,2258,2633.23,0.11669
34210,0.10097,,2087,2491.08,0.1277
34211,0.14052,,1360,2902.49,0.08616
34212,0.19494,,20322,3129.27,0.05456
34213,0.20755,,6717,3013.27,0.0682
34214,0.10607,,1243,2547.4,0.15491
34215,0.1115,,926,2668.78,0.17603
34302,0.22315,,2958,3290.97,
34304,0.1911,,1555,3024.03,
34307,0.13594,,1270,2783.4,
34309,0.17956,,650,2903.07,
34368,0.08076,,218,2486.48,
34369,0.1106,,900,2552.47,
34431,0.10232,,576,2571.19,
34462,0.09722,,685,2489.31,
34545,0.07803,,343,2388.34,
35201,0.12851,,13999,2809.81,0.08498
35202,0.15063,,10081,3002.32,0.0603
35203,0.18882,,14579,3003.59,0.06839
35204,0.09567,,1973,2553.1,0.12002
35206,0.12708,,4993,2854.02,0.08024
35207,0.14722,,1873,3074.88,0.08202
35208,0.12062,,5885,2916.75,0.10439
35210,0.13027,,2149,2963.67,0.07164
35211,0.09671,,1342,2560.98,0.12817
35212,0.13921,,1274,2795.55,0.11228
35213,0.10264,,1087,2549.08,0.11907
35215,0.12917,,6190,3062.49,0.06924
35216,0.12,,2886,2739.3,0.07697
35305,0.10687,,762,2462.43,
35321,0.13555,,299,2889.14,
35341,0.0655,,92,2619.94,
35343,0.11257,,616,2713.89,
35344,0.11296,,422,2579.51,
35502,0.05814,,78,2255.26,
36201,0.18537,,17000,3238.7,0.05894
36202,0.14646,,3281,2903.3,0.11602
36203,0.1247,,1824,2733.1,0.08828
36204,0.13072,,3903,2951.57,0.1197
36205,0.1251,,1939,2529.5,0.09552
36206,0.10759,,1629,2595.51,0.09846
36207,0.10453,,1372,2606.38,0.19679
36208,0.07588,,1036,2504.84,0.18794
36301,0.07657,,338,2475.14,
36302,0.06305,,31,2336.54,
36321,0.06784,,91,2285.69,
36341,0.15337,,1208,2733.7,
36342,0.05967,,158,2266.31,
36368,0.06807,,256,2528.58,
36383,0.09054,,142,2397.51,
36387,0.0875,,242,2457.07,
36388,0.08601,,394,2267.97,
36401,0.15202,,701,3009.66,
36402,0.20297,,1003,3106.95,
36403,0.14801,,1684,2945.92,
36404,0.11657,,685,2671.04,
36405,0.12788,,537,2608.4,
36468,0.08009,,447,2464.22,
36489,0.09124,,613,2502.04,
37201,0.20235,,20206,3175.04,0.072
37202,0.15469,,4886,2856.84,0.09678
37203,0.15768,,2323,2862.82,0.10906
37204,0.15159,,2060,2717.7,0.0839
37205,0.13045,,2687,2716.45,0.11008
37206,0.13707,,2924,2620.64,0.11562
37207,0.10214,,1258,2621.14,0.13691
37208,0.12403,,3124,2666.1,0.11037
37322,0.11687,,545,2397.43,
37324,0.11762,,539,2372.05,
37341,0.14834,,1619,2769.36,
37364,0.1166,,89,3167.37,
37386,0.20566,,873,3268.32,
37387,0.13496,,1249,2631.72,
37403,0.14962,,393,2624.39,
37404,0.13915,,916,2744.13,
37406,0.10586,,733,2537.07,
38201,0.19689,,34530,2998.66,0.05616
38202,0.14029,,6558,2893.6,0.1229
38203,0.09104,,3449,2557.62,0.11464
38204,0.10555,,1484,2643.18,0.1137
38205,0.13896,,4624,2935.42,0.09186
38206,0.13337,,4280,2733.89,0.08467
38207,0.09365,,2110,2588.7,0.14925
38210,0.13022,,1918,2582.28,0.09216
38213,0.12581,,3467,2848.66,0.09533
38214,0.09211,,1477,2444.82,0.15518
38215,0.17677,,2184,2956.22,0.08096
38356,0.09509,,475,2590.26,
38386,0.06672,,256,2611.63,
38401,0.16932,,1499,2793.89,
38402,0.13757,,1222,2573.64,
38422,0.07611,,807,2397.97,
38442,0.06819,,338,2452.99,
38484,0.06064,,139,2118.24,
