region,year,pop,pop2564,entrants,gdppc,mult_stock,mult_entrant,tert_stock,tert_entr,none_stock,sec_stock,gross_const,gross_cur,inv_cur,gdp,inv_gdp,stock_gdp,entrant_share,net_over_gross,net_const
russia,1950,175947225.0,75935071.0,3980526.6,1945.5551313539092,5.135635,6.08511,0.014999999999999998,0.03,0.17800000000000002,0.19799999999999998,7538958842179.883,758717489493.9929,47125123975.38937,342315026446.23083,0.13766595192919923,2.216430570900365,0.0226234122192038,0.2992163377585802,2243451561685.5703
russia,1955,190357079.0,88279050.0,3357738.8,2518.3998843064596,5.36129,6.2429000000000014,0.018000000000000002,0.027999999999999997,0.11699999999999999,0.26799999999999996,9149592865299.0,1191932443598.4329,52790767768.131996,479395245730.5156,0.11011950627021337,2.486325123608878,0.017639159087958056,0.33420351085664,3026110193843.939
russia,1960,207552860.0,96583708.0,4225792.6,3211.1050295861987,5.461245000000001,6.8057300000000005,0.017,0.09,0.094,0.31000000000000005,10196951502447.281,1693752875556.487,92350107356.55304,666474032651.0001,0.13856519959107286,2.5413636429604494,0.020360078873401213,0.3374367026724531,3421176361938.82
russia,1965,223269153.0,108821909.0,2526377.4,4008.84127634058,5.6984400000000015,6.765915000000001,0.024,0.047,0.073,0.4,11988011174858.174,2485943085618.9697,68524145174.05615,895050596280.0002,0.07655896265401696,2.7774330255194735,0.011315389367737691,0.35312600873752714,4206587133531.024
russia,1970,235089678.0,110580403.0,3524331.0,5120.644275977105,5.897075,7.035705000000002,0.031,0.109,0.057999999999999996,0.474,12606358069931.816,3339176894672.5327,126972280146.23373,1203810613992.0007,0.10547529542473154,2.773839053968269,0.014991432333324306,0.3452169244909366,4321131622872.366
russia,1975,246160640.0,115675771.0,4286529.0,9961.609510523149,6.139005000000001,7.32792,0.049,0.17600000000000005,0.055999999999999994,0.5519999999999999,13728250936113.117,7074078968382.258,312907519118.0476,2452156172540.465,0.1276050533086037,2.8848403081331573,0.017413543448700816,0.33559578844618826,4587590937365.069
russia,1980,258067051.0,122573145.0,4809126.0,10581.932382689183,6.435569999999999,7.809915000000002,0.07400000000000001,0.327,0.043,0.6279999999999999,15249554871337.34,8347325137119.511,397445372808.88904,2730848083882.001,0.14553917339990066,3.056678687616149,0.01863518020361305,0.3645167457341255,5530024760433.026
russia,1985,270195992.0,134242565.0,4649369.2,10986.50644961084,6.734225,7.504085000000001,0.10899999999999999,0.233,0.028999999999999998,0.6809999999999999,17476428456436.102,9932017575629.852,383311098394.5744,2968510008766.999,0.12912575577058155,3.3457921806890645,0.017207395141523786,0.3736774832090903,6497663933849.045
russia,1990,283141022.0,142898837.0,4021985.8,10871.586211513355,7.010545,7.493450000000001,0.157,0.242,0.025,0.6949999999999998,19366685260102.29,10891141229732.318,327653839103.22034,3078192030688.9995,0.10644359930653213,3.538161726477645,0.014204885507547543,0.39329158761896577,7573422744729.145
russia,1995,285022799.0,141407358.0,4146525.2,6828.437444942581,7.226605000000001,7.690565000000002,0.177,0.297,0.013000000000000001,0.746,19755186971976.504,6977946904667.531,217752871847.26736,1946260353353.9429,0.11188270442442048,3.585310101314352,0.014548047435321131,0.38785146705841556,7652152810723.563
russia,2000,282310214.0,143417411.0,4385142.4,8097.276623188403,7.491470000000001,8.015990000000002,0.23,0.4220000000000001,0.003,0.74,20770346515033.953,8699772563329.981,284629456658.58594,2285943896309.5156,0.12451287939222777,3.805768189400934,0.015533063213929625,0.38391517188620666,7969849137912.488
russia,2005,281018102.0,144277295.0,4825269.8,12349.037721202507,7.578655000000001,8.19715,0.251,0.462,0.003,0.73,21138051304090.383,13502781680327.04,488447173755.9609,3470303141938.7334,0.14075057819965636,3.8909516339208112,0.01717067251418558,0.38592567921466264,8147260775650.308
russia,2010,283417654.0,153477438.0,5103995.4,16298.389236430561,7.675715000000001,8.148003267566436,0.27899999999999997,0.4807050592855236,0.004,0.705,22773941509230.68,19200302331666.344,677807163086.0856,4619251241368.001,0.14673528839824515,4.156583248756163,0.018008741967781586,0.37739466918457587,8550059905032.582
russia,2015,290027593.0,161876045.0,4121971.000000001,17800.143065208427,7.62968847004047,8.110474630237583,0.2676171388157636,0.4623326997840173,0.003250111979882912,0.7105895171113119,23876145104226.164,21984312229857.215,595079096586.1228,5162532648258.042,0.11526882968709481,4.258435486558178,0.014212340823722937,0.3779793197972624,9042754531261.717
russia,2020,296771549.0,163108294.0,3374551.2,18692.929185160363,7.658378255280297,8.161147906137185,0.2801406409075483,0.46161952597708367,0.0051943084306976285,0.6921958678754384,24148361975729.367,23350179251788.32,514807222566.7336,5547529549627.349,0.09279936554845668,4.209113091314106,0.011370871673416376,0.37980552189292555,9247436646358.99
russia,2025,293235374.0,155782731.0,3336781.6,19331.91242270042,7.677684368613079,8.251078339955697,0.29196617280153114,0.48501360807342037,0.0077501196213131006,0.673153798831129,23121946200435.39,23121946200435.39,532247109531.0517,5668800569405.804,0.09389060402010953,4.078807486229667,0.011379191925187035,0.37197204204436385,8712555292887.329
mena,1925,73941448.5,28953667.552241478,1381103.7936979802,1455.293578586352,3.7763106440549503,3.853905397880064,0.0015254163174580043,0.003120081312617976,0.9419549247531246,0.010643989359763874,2122294735893.913,159118951817.73605,7746008711.012402,107606515193.42345,0.07198456986632173,1.478711131307604,0.018678343766797865,,
mena,1930,79142083.0,30730313.577377923,1427905.9798801593,1612.086861559876,3.7914208870204362,3.839478899192875,0.0017547312381933713,0.002163790704146952,0.934679787051348,0.012981075047226516,2261535403405.415,187826743427.49338,8838128997.315636,127583912200.78122,0.06927306777838027,1.4721820344551504,0.018042309802234535,,
mena,1935,85042786.0,32917463.05974884,1491581.4289055658,1722.6718636260332,3.8070484063687724,3.868728428666542,0.0020556625577812016,0.0025599522643050057,0.9273411979969183,0.015344472265023112,2432479317990.939,215882439095.90308,9940718433.389381,146500814646.56992,0.06785435601413653,1.4735920726223595,0.017539188202342827,,
