region,year,stock,head,imm_head,investment,depreciation,writeoff,mig_in,mig_out,revaluation,charge_own,charge_imm,gdppc,net_own,net_total
india,2068,6910325183632.383,858700157.2893603,0.0,386068362252.76105,370939847717.9433,84783017358.32547,0.0,10678792403.802298,2394591672.9738355,455722865076.2688,0.0,27005.431479457744,-69654502823.50775,-80333295227.31004
latam,2068,7878991580963.672,246450863.55016235,0.0,341290098865.03,418657974298.04926,57409279433.27814,0.0,7703588852.538785,2263943710.7735214,476067253731.3274,0.0,55249.4343842485,-134777154866.29736,-142480743718.83615
seasia,2068,5713153663428.16,306869543.79435664,0.0,248130919357.75604,299305532394.2512,40992869846.44456,0.0,1881948875.8302147,2333285415.780921,340298402240.6958,0.0,40803.71839764284,-92167482882.93976,-94049431758.76997
russia,2068,3547546928850.0312,130362276.61514111,6691535.9026556155,152011570763.18033,176150062239.14972,20832969488.250336,10338274045.147537,0.0,1287498373.557954,186781964861.73453,10201066865.66545,46515.53584488449,-34770394098.5542,-34633186919.07211
mena,2068,6920585217080.048,285616444.8096412,0.0,420670236033.5876,379725972221.2378,99120307754.12708,0.0,6447099604.484198,1681774558.0263917,478846279975.36487,0.0,46774.61880749696,-58176043941.77728,-64623143546.26148
ssa,2068,8124936043131.177,1386923534.5588977,0.0,425626450372.528,358991380614.9937,49970608523.7495,0.0,5944353529.948255,77663979213.53725,408961989138.7432,0.0,20927.55172324423,16664461233.78479,10720107703.836536
us,2069,52214894012368.62,162473076.1218628,33897129.92255988,1986626323989.4849,2632255350019.1875,294913712103.81085,657247638489.4978,0.0,11451123395.520182,2307484660620.682,619684401502.3152,171434.74748709082,-320858336631.19727,-283295099644.01465
oecd-ex-us,2069,33540558495309.566,249849147.49780563,35599376.54914109,1270804722613.0684,1715569155361.8257,183956083987.92896,279774217266.2788,0.0,5725482516.577274,1610051358730.1948,289473880619.5615,113433.76057441812,-339246636117.12646,-348946299470.4092
china,2069,9659859721149.541,293810118.0023865,0.0,286110629855.683,577182409157.7969,57945975782.16739,0.0,4047638285.973137,3120593204.851124,635128384939.9642,0.0,64972.58811988389,-349017755084.28125,-353065393370.2544
india,2069,6831212731925.215,863836796.9252136,0.0,379807821305.1849,366812453986.1786,83596822442.87733,0.0,10888706044.569695,2377709461.2741723,450409276429.0559,0.0,28177.97424974465,-70601455123.87103,-81490161168.44073
latam,2069,7740224911662.787,242968945.43950257,0.0,333972605287.68585,411110079998.78625,56292367627.4867,0.0,7498185264.425448,2161358302.1254077,467402447626.27295,0.0,57032.621303199725,-133429842338.5871,-140928027603.01254
seasia,2069,5622062072408.628,303550462.99700385,0.0,243116742391.71143,294419027351.2598,40249329333.12093,0.0,1681309879.7873726,2141333152.9234757,334668356684.38074,0.0,42312.59485836207,-91551614292.66931,-93232924172.45668
russia,2069,3513139707592.506,129159657.43743606,6694480.362220229,149469010974.00638,174301621019.65433,20573962588.68118,9762653458.231205,0.0,1236697918.572157,184645920678.8479,10229662929.487585,48140.929568236956,-35176909704.84152,-35643919176.0979
mena,2069,6855529926314.686,284974610.6524797,0.0,414848584839.8362,376372124731.7964,98019549478.87585,0.0,7120205761.997084,1608004367.4778733,474391674210.67224,0.0,48405.03262049658,-59543089370.83606,-66663295132.833145
ssa,2069,8137173110199.568,1401613861.5199285,0.0,423529459021.4689,360388759449.9055,49985544359.37099,0.0,5580336202.128892,4662248058.33021,410374303809.2765,0.0,21919.874420053413,13155155212.192383,7574819010.063491
us,2070,51922443415494.234,161055209.80583557,33967177.883952945,1968947576225.7495,2616177382721.2285,292862910561.3207,637005693084.2272,0.0,10636427098.223358,2287652197276.547,621388096006.001,174026.25486410034,-318704621050.79736,-303087023972.57117
oecd-ex-us,2070,33196625750477.03,244831417.731788,35478612.31523567,1250869268396.7866,1694773301021.0046,181589564159.5675,276201070306.3116,0.0,5359781644.937659,1587488922565.3755,288873942615.1973,115864.02194076081,-336619654168.58887,-349292526477.4746
