region,year,stock,head,imm_head,investment,depreciation,writeoff,mig_in,mig_out,revaluation,charge_own,charge_imm,gdppc,net_own,net_total
china,2088,22525705116301.246,284849208.94526297,0.0,908515840245.0957,1094748362020.0493,126441406578.39412,0.0,6670904023.168516,4488310265.835218,1221189768598.4434,0.0,108944.36641868131,-312673928353.34766,-319344832376.5162
india,2088,28578383870156.902,1103997451.7288325,0.0,1674624983603.605,1410634791564.754,339624257648.41656,0.0,32953722101.224773,7103453566.2606125,1750259049213.1704,0.0,71719.52202098836,-75634065609.56543,-108587787710.7902
latam,2088,14426288154746.832,298732344.6382278,0.0,697363646171.9526,682247805520.2876,101972329217.1337,0.0,8076761108.924312,3029405944.0398183,784220134737.4213,0.0,89660.40616660006,-86856488565.46863,-94933249674.39294
seasia,2088,16510830837400.67,371105537.280001,0.0,799044113244.3435,777033653796.727,114352519830.5628,0.0,3656370540.252752,5373980570.119812,891386173627.2898,0.0,86047.15878400164,-92342060382.94629,-95998430923.19904
russia,2088,13140724522915.084,163171616.78830752,6849193.3248808235,622954900336.498,594377327660.0988,74548208911.23593,25139932964.265793,0.0,3502123289.0343394,641821569196.4719,27103967374.86351,102911.42064349535,-18866668859.973877,-20830703270.571594
mena,2088,25789208295780.94,374360383.1132352,0.0,1646411652862.0405,1319225915154.1455,362884175637.3738,0.0,13271861975.834003,5160887202.815008,1682110090791.5193,0.0,103299.33189164315,-35698437929.47876,-48970299905.31276
ssa,2088,24700979933086.875,1990459050.0495825,0.0,1294093310394.4922,1061668304353.6287,144972402519.22803,0.0,12526289807.4361,12048259498.188545,1206640706872.8567,0.0,52207.70938325272,87452603521.6355,74926313714.1994
us,2089,52076009635911.695,207335992.83268186,35878838.579300985,2284328331849.289,2372928042730.6826,286330269267.9914,452287084791.75146,0.0,8112274187.59598,2210662120103.918,448596191894.75696,159780.78379441838,73666211745.3711,77357104642.3656
oecd-ex-us,2089,48724227534157.76,309906273.9798196,35202644.42146767,2181971908523.0476,2257722836923.612,256074445019.16016,263598151004.17963,0.0,6254639482.16182,2229148775857.9146,284648506084.8578,137017.17244994192,-47176867334.86694,-68227222415.545105
china,2089,22212955739546.906,280689563.82074976,0.0,894363146869.5801,1080064590183.3137,124563317216.40115,0.0,6668006329.006727,4183390104.8087096,1204627907399.7148,0.0,111200.18085960185,-310264760530.13477,-316932766859.1415
