region,year,stock,head,imm_head,investment,depreciation,writeoff,mig_in,mig_out,revaluation,charge_own,charge_imm,gdppc,net_own,net_total
mena,2038,18475714524205.703,264364850.12166613,377851.215012536,1486514791957.793,919300026648.5836,295133114321.8642,0.0,22356378977.405907,4127438814.129182,1212301502787.737,2131638182.7106338,30300.225990167473,274213289170.0559,249725272009.93936
ssa,2038,10079818614074.867,745315566.3308086,0.0,873001992869.2487,371835537624.4809,60189517980.8559,0.0,9725689287.292246,57152463712.98788,432025055605.3368,0.0,7087.134797121599,440976937263.91187,431251247976.6196
us,2039,41665907573371.31,174602275.57962832,13186872.810240172,1690747616347.5635,2127016316953.2974,238906931846.2901,407476071872.0231,0.0,10288784529.806572,2168791443112.2449,197131805687.3427,75413.19755883177,-478043826764.6814,-267699560580.00104
oecd-ex-us,2039,49533816298105.086,366397459.1805736,16011056.748484274,1798625357287.228,2649102512082.0474,269175120004.39935,293352255226.00073,0.0,10314589455.983852,2762206520971.5195,156071111114.92725,54366.75081942342,-963581163684.2915,-826300019573.218
china,2039,45286422492657.42,666668210.0433369,0.0,1249446432557.2322,2482501488473.093,245742492090.86664,0.0,13441808934.37267,17613734508.333828,2728243980563.9595,0.0,34857.18423294564,-1478797548006.7273,-1492239356941.0999
india,2039,21982389039243.434,868591724.9018588,0.0,1673207503946.3643,1068893723003.0873,321940903628.9789,0.0,44892520414.901825,8140609920.318453,1390834626632.0662,0.0,14505.157429905297,282372877314.2981,237480356899.39627
latam,2039,14375762546130.604,311734790.9861361,0.0,786520294128.9302,699292413034.35,109768456469.5993,0.0,14214793456.774935,186066226778.7996,809060869503.9492,0.0,23166.841171932578,-22540575375.019043,-36755368831.793976
seasia,2039,15159843249451.703,357850464.4321391,0.0,863089376427.8813,728760581365.269,110215922420.33205,0.0,4410447227.581107,5487422371.349861,838976503785.6011,0.0,21252.175630055888,24112872642.280273,19702425414.699165
russia,2039,11529078984075.2,146259597.5144218,2576238.9701098367,531848990878.2868,575971018155.1365,68765010680.59584,24357944150.624966,0.0,4741697717.124378,632145829436.605,12590199399.127579,30931.918550251008,-100296838558.31818,-88529093806.82079
mena,2039,18872498676298.18,265732366.19173184,374663.9751884488,1470398268831.621,925642198366.7172,302996362434.48785,0.0,19688199069.71346,174712643131.7644,1226545541955.4326,2093018845.772466,31176.93630317324,243852726876.18848,222071508960.70255
ssa,2039,10504393640636.277,768254832.7238202,0.0,879508773777.0349,386733910819.76636,62905026644.19477,0.0,9943922945.54302,4649113193.879138,449638937463.9611,0.0,7452.858722594691,429869836313.0738,419925913367.53076
us,2040,41394663041822.23,174339811.2629638,14103874.873126114,1671649810617.1572,2122619539771.2866,239877314054.45468,408664069958.18164,0.0,10938441701.259588,2150790254045.9678,211706599779.7726,76558.2313567015,-479140443428.81055,-282182973250.4015
oecd-ex-us,2040,48706581548294.75,362758578.00920916,17016094.271791592,1758280172271.7996,2622629299137.317,270392301542.27734,296801468106.6653,0.0,10705210490.763744,2726610565329.6567,166411035349.93826,55463.80043567204,-968330393057.8572,-837939960301.1301
china,2040,43783735596167.56,653466439.6537544,0.0,1172192608540.686,2432236274249.665,244968883256.43463,0.0,14860924482.48497,17186576958.054302,2677205157506.0996,0.0,35798.4451373568,-1505012548965.4136,-1519873473447.8984
india,2040,22184389851764.47,870501791.1851395,0.0,1650415050645.6836,1078293817354.7634,332294506966.8022,0.0,45996062475.626686,8170148672.535804,1410588324321.5657,0.0,15094.052517035112,239826726324.11792,193830663848.49124
latam,2040,14325743695903.547,310146327.4062713,0.0,768526905180.5873,697647767807.7506,112012357857.67624,0.0,13622955955.53328,4737326213.300113,809660125665.4269,0.0,23938.672627134798,-41133220484.8396,-54756176440.37288
seasia,2040,15164577611048.502,356822760.81000984,0.0,846096052498.9224,729502827701.1055,112665594335.83722,0.0,4659455949.839588,5466187084.669956,842168422036.9426,0.0,21988.651291527007,3927630461.9797363,-731825487.8598518
russia,2040,11605649018561.422,145749490.52960804,2768867.1339835417,522518897223.0318,571974179923.4829,70702180540.8745,27735033337.900352,0.0,168992464389.64728,629370895787.0162,13305464677.34092,31824.163845901876,-106851998563.98444,-92422429903.42499
