region,year,agefrom,ageto,lu,lp,ls,lh,cov_pop,source
seasia,1990,45,54,41.802784307692306,41.63489230769231,12.314416923076923,4.187708307692308,32500.0,bl-v3
seasia,1990,55,64,56.606858668534166,33.61413621044339,6.941679870442509,2.7851569133803125,22847.0,bl-v3
seasia,1995,15,24,11.447205154934185,51.3900960673698,31.35806209631265,5.804470505273486,97848.0,bl-v3
seasia,1995,25,34,17.171814403385476,48.758204236882534,27.098066701932037,6.971263885740194,79398.0,bl-v3
seasia,1995,35,44,21.95474300236856,51.11281962621669,20.719081966079422,6.211906778928441,57841.0,bl-v3
seasia,1995,45,54,28.974361693382658,48.92068749143719,16.81039895876147,5.2971239895876145,36495.0,bl-v3
seasia,1995,55,64,41.6868630809638,42.97950135129991,11.442945072513417,3.8896745460774236,26271.0,bl-v3
seasia,2000,15,24,8.8946776929195,51.113438676849654,32.91974146439625,7.062981017085579,104357.0,bl-v3
seasia,2000,25,34,15.497456973259698,48.899099509742,27.182814792702384,8.413713216299069,87097.0,bl-v3
seasia,2000,35,44,17.14628719237307,53.17777533072205,22.957610376173232,6.712071687236715,67655.0,bl-v3
seasia,2000,45,54,19.497056952099296,54.582248958193304,19.77062642828337,6.1467318636017385,44634.0,bl-v3
seasia,2000,55,64,24.217914447630758,53.47423153079339,17.13103953297829,5.175382698347673,29292.0,bl-v3
seasia,2005,15,24,7.710560266671551,36.55151440502573,45.93836114214545,9.801398926720271,109198.0,bl-v3
seasia,2005,25,34,7.740696488214016,42.8554480168173,37.52470212243765,11.877717392464229,93713.0,bl-v3
seasia,2005,35,44,12.281316583573863,49.34615009183942,29.758262660718973,8.614143269483074,76220.0,bl-v3
seasia,2005,45,54,15.176595682878563,54.02343445346116,23.150063540475283,7.649695913439719,55083.0,bl-v3
seasia,2005,55,64,20.448725278731352,53.56114682382964,19.490495184858887,6.500769814989213,32917.0,bl-v3
seasia,2010,15,24,7.697157847533632,25.35381713004485,56.98321659192825,9.96958260089686,111500.0,bl-v3
seasia,2010,25,34,4.466147187862102,32.733472413417445,47.310420805561876,15.487113683856082,100973.0,bl-v3
seasia,2010,35,44,5.710380260347688,41.33664017849686,41.97611315937049,10.974090393862381,83811.0,bl-v3
seasia,2010,45,54,9.37381422278946,50.23271350526856,30.791161574499213,9.601615122414357,64249.0,bl-v3
seasia,2010,55,64,14.87118588631746,55.491223301452,22.626904207344264,7.007780613509094,40358.0,bl-v3
seasia,2015,15,24,5.868925526982202,17.678531404929203,63.189917608874005,13.264786086243179,112148.0,bl-v3
seasia,2015,25,34,5.578573391894359,27.87267907084026,52.36786450875052,14.184734312981137,104051.0,bl-v3
seasia,2015,35,44,4.761661516107695,37.32949947410082,41.80831126725437,16.100613187599627,92223.0,bl-v3
seasia,2015,45,54,7.1178464098027305,43.92762642934481,35.84580109330024,13.126615786832863,75734.0,bl-v3
seasia,2015,55,64,11.847418564684038,52.18447523852795,25.32649605910357,10.662088971416154,50623.0,bl-v3
ssa,1950,15,24,71.50865935708946,22.76925990530775,5.255723398953402,0.4839491652130576,20065.0,bl-v3
ssa,1950,25,34,76.78959143706103,17.946894921663965,4.598185440302539,0.6924128849270665,14808.0,bl-v3
ssa,1950,35,44,80.26152116897714,14.316170850505808,4.7486071562382905,0.6779748969651556,10676.0,bl-v3
ssa,1950,45,54,84.3606717721349,11.517589681580008,3.57770388284294,0.5095243853284966,7443.0,bl-v3
ssa,1950,55,64,89.13910967219749,8.614138000809389,1.9178267907729667,0.30506475111290976,4942.0,bl-v3
ssa,1955,15,24,68.7784162368244,24.993213725050456,5.682079838528818,0.5401318681318681,22295.0,bl-v3
ssa,1955,25,34,74.143995621237,20.444408562914308,4.721668795232013,0.7250197652496504,16443.0,bl-v3
ssa,1955,35,44,78.3191405332886,16.254895186986417,4.733701995639779,0.704146402817374,11926.0,bl-v3
ssa,1955,45,54,82.25878743785618,12.885769370680247,4.244833272705226,0.5996483569782951,8247.0,bl-v3
ssa,1955,55,64,86.55933109744736,9.622178125582261,3.312770635364263,0.4845351220421092,5367.0,bl-v3
ssa,1960,15,24,63.36334346869374,29.85481616323265,6.233372674534907,0.5623036607321463,24995.0,bl-v3
ssa,1960,25,34,71.32803839687618,23.138538423992625,4.789014046314876,0.7564347307337708,18439.0,bl-v3
ssa,1960,35,44,76.75456077015644,18.12790312876053,4.466109356197353,0.6764854091456076,13296.0,bl-v3
ssa,1960,45,54,80.29200562527045,14.496132626568585,4.562252271743834,0.6605181739506708,9244.0,bl-v3
ssa,1960,55,64,84.15035822913147,11.485392024332546,3.819165258533288,0.5387360594795538,5918.0,bl-v3
ssa,1965,15,24,58.30135431686301,32.624803235449264,8.423977140847548,0.6470698083347988,28435.0,bl-v3
ssa,1965,25,34,67.34714910788078,25.643818367446155,6.1385448976615296,0.8994866060576594,20569.0,bl-v3
ssa,1965,35,44,73.9258178513732,20.280185783521805,5.087291330102316,0.7317851373182551,14856.0,bl-v3
ssa,1965,45,54,78.221685252836,16.152135166314167,4.933050374927899,0.7004008844452989,10402.0,bl-v3
ssa,1965,55,64,82.19560847355768,12.783682391826924,4.420100661057692,0.5875300480769231,6656.0,bl-v3
ssa,1970,15,24,51.41273623241145,36.49143346676371,11.451988112566715,0.6474536026200873,32976.0,bl-v3
ssa,1970,25,34,63.25815076155236,27.80278160227175,7.887189570604938,1.0540289131744256,23242.0,bl-v3
ssa,1970,35,44,70.43228330061277,22.901531322505804,5.869676958772087,0.8136254387530489,16809.0,bl-v3
ssa,1970,45,54,76.90668348153214,17.36439038987688,5.0505848153214785,0.7095861833105335,11696.0,bl-v3
ssa,1970,55,64,80.07060266666666,14.263874666666666,5.019881333333333,0.6565253333333334,7500.0,bl-v3
ssa,1975,15,24,45.46865991166537,39.5177277214861,14.233387113535983,0.7815081839438816,38490.0,bl-v3
ssa,1975,25,34,58.712825850493225,30.152373504369677,10.081552079816962,1.0356622032181841,26661.0,bl-v3
ssa,1975,35,44,66.15298820792131,26.130768864681933,6.933864946327534,0.8188382422928455,18911.0,bl-v3
ssa,1975,45,54,73.29545812509465,20.777143722550356,5.318043313645314,0.6210669392700288,13206.0,bl-v3
ssa,1975,55,64,78.19554514580162,16.659736503103407,4.634196041691066,0.5322461646562828,8539.0,bl-v3
ssa,1980,15,24,39.27131135173516,42.092228632288986,17.818032306736487,0.8169137747403923,45068.0,bl-v3
ssa,1980,25,34,53.193556336892364,32.91263894713074,12.647570400954807,1.2311983484403728,31001.0,bl-v3
ssa,1980,35,44,62.50649414836574,28.642083275050123,8.095419872243204,0.7775166689979951,21447.0,bl-v3
ssa,1980,45,54,69.30022686448007,24.219351340562838,5.946582396380814,0.5477506486594372,15031.0,bl-v3
ssa,1980,55,64,76.40473168214655,18.73219091847265,4.4764561403508765,0.3876635706914345,9690.0,bl-v3
ssa,1985,15,24,34.506093080336065,42.752199188143116,21.846570187859903,0.8973548569810252,52965.0,bl-v3
ssa,1985,25,34,45.48034803356919,36.72188497613955,16.106766770884757,1.6732154023366794,36462.0,bl-v3
ssa,1985,35,44,58.19980982311939,30.630365848744912,10.015608606309682,1.142539183689915,24819.0,bl-v3
ssa,1985,45,54,65.23247188378632,27.02559512652296,6.89481080131209,0.8328889409559512,17072.0,bl-v3
ssa,1985,55,64,73.07718778158225,21.436818345647865,4.900699225085601,0.5856730942512165,11098.0,bl-v3
ssa,1990,15,24,31.089409620873713,42.85051716630921,24.58623099127574,1.4766754285529986,62011.0,bl-v3
ssa,1990,25,34,38.9721247935834,37.198508846426044,21.555794291106395,2.2729396083982074,42390.0,bl-v3
ssa,1990,35,44,50.92829516982182,33.013843958797324,14.093349109131404,1.964919961024499,28736.0,bl-v3
ssa,1990,45,54,61.42907171253033,28.7779993804533,8.38018276627601,1.4115018844545406,19369.0,bl-v3
ssa,1990,55,64,68.47467755871496,24.286741811326685,6.191533265258032,1.041058047286152,12731.0,bl-v3
ssa,1995,15,24,29.608896264300405,43.99898472323807,24.724643059216426,1.6424165436153624,72463.0,bl-v3
ssa,1995,25,34,33.73722232399096,36.52155054853351,26.605482689137204,3.1368272577395127,49131.0,bl-v3
ssa,1995,35,44,43.04597752674675,35.67097364174287,18.142493275954813,3.139524834140219,33462.0,bl-v3
ssa,1995,45,54,55.20091328289386,31.288280431570932,11.146039306979452,2.3405990061333215,22337.0,bl-v3
ssa,1995,55,64,63.251472519875556,27.249583131697204,7.751690286899411,1.740653301071552,14465.0,bl-v3
ssa,2000,15,24,29.686913872763885,42.28483911858785,26.4078709868499,1.618313233029262,84410.0,bl-v3
ssa,2000,25,34,31.684612733279756,36.80887936422895,27.767964639699976,3.7154353067238146,55995.0,bl-v3
ssa,2000,35,44,39.93606876852025,34.16242638618222,22.42464934995595,3.46687471635655,37459.0,bl-v3
ssa,2000,45,54,52.04949053059947,30.358087728909062,14.83896814838003,2.7417248395680076,25556.0,bl-v3
ssa,2000,55,64,63.19622940854659,25.93244240471704,9.058545985046502,1.7988766640325817,16451.0,bl-v3
ssa,2005,15,24,27.733840755988027,40.76157507900865,29.411167456753162,2.0931723012308714,96192.0,bl-v3
ssa,2005,25,34,30.784232862997843,37.50764946969934,28.484839658354968,3.226251134123831,63926.0,bl-v3
ssa,2005,35,44,36.18735782487478,33.43007056327256,27.01927018825097,3.359286225358368,40531.0,bl-v3
ssa,2005,45,54,45.51259810650054,32.10079083518107,19.359910956252417,3.026210185478478,28413.0,bl-v3
ssa,2005,55,64,58.033564239828706,27.476881156316917,12.431990364025697,2.058874732334047,18680.0,bl-v3
ssa,2010,15,24,23.57003383317713,41.313966354264295,32.970966541705714,2.142664104967198,106700.0,bl-v3
ssa,2010,25,34,29.31549633016484,37.04372812470755,30.031431302557525,3.6104747389670986,74799.0,bl-v3
ssa,2010,35,44,33.31828732482232,34.114980504868214,29.26591448878194,3.3019682285052245,44883.0,bl-v3
ssa,2010,45,54,40.257653729022216,32.80894025788894,23.72252284066611,3.209500421175403,30866.0,bl-v3
ssa,2010,55,64,52.39155261291086,29.069357767793804,16.23431638685268,2.3036467249940884,21145.0,bl-v3
ssa,2015,15,24,16.27364914813494,40.99507353260917,38.50884669907725,4.233143421201396,114983.0,bl-v3
ssa,2015,25,34,20.110908230620947,36.40122448741165,36.132479467258605,7.355908639523337,85595.0,bl-v3
ssa,2015,35,44,28.213300996057274,36.9579414816352,30.104308293560216,4.725915300546448,57828.0,bl-v3
ssa,2015,45,54,33.11616027021995,33.120875289236416,29.08806351232745,4.673414718476555,37599.0,bl-v3
ssa,2015,55,64,43.63299613568055,32.540126234435384,19.56859896951481,4.257556891369686,23290.0,bl-v3
us,1950,15,24,0.8,25.84,61.78,11.58,23467.0,bl-v3
us,1950,25,34,0.8,26.9,55.1,17.1,25015.0,bl-v3
us,1950,35,44,1.2,40.1,43.2,15.5,22245.0,bl-v3
us,1950,45,54,2.3,53.0,31.700000000000003,13.0,17127.0,bl-v3
us,1950,55,64,4.6,60.6,24.8,10.1,14320.0,bl-v3
us,1955,15,24,0.68,21.43,65.32,12.58,22322.0,bl-v3
us,1955,25,34,0.77,23.449999999999996,56.55,19.22,25174.0,bl-v3
us,1955,35,44,1.05,32.95,49.129999999999995,16.88,23542.0,bl-v3
us,1955,45,54,1.96,46.42,37.21,14.410000000000002,19049.0,bl-v3
us,1955,55,64,4.24,57.21,27.19,11.36,15440.0,bl-v3
us,1960,15,24,0.6,17.19,69.41,12.85,25300.0,bl-v3
us,1960,25,34,0.7,18.8,58.3,22.2,23763.0,bl-v3
us,1960,35,44,0.8,25.8,54.7,18.6,24885.0,bl-v3
us,1960,45,54,1.4,39.9,42.8,16.0,21422.0,bl-v3
us,1960,55,64,3.0,53.8,30.3,12.9,16290.0,bl-v3
us,1965,15,24,0.68,10.82,72.58,15.92,31314.0,bl-v3
us,1965,25,34,0.79,12.43,61.12,25.41,23226.0,bl-v3
us,1965,35,44,0.86,17.6,59.82,21.52,25164.0,bl-v3
us,1965,45,54,1.17,25.93,54.66,17.95,22634.0,bl-v3
us,1965,55,64,2.44,37.11,45.6,14.77,17713.0,bl-v3
us,1970,15,24,0.85,6.63,72.9,19.63,36529.0,bl-v3
us,1970,25,34,0.9,7.09,62.11,29.9,26127.0,bl-v3
us,1970,35,44,0.9000000000000001,11.59,63.01,24.5,23864.0,bl-v3
us,1970,45,54,1.0,15.570000000000002,63.42999999999999,20.0,24080.0,bl-v3
us,1970,55,64,1.5,25.95,55.75,16.8,19287.0,bl-v3
us,1975,15,24,1.14,2.74,70.72,25.41,41103.0,bl-v3
us,1975,25,34,0.73,3.79,56.3,39.18,32282.0,bl-v3
us,1975,35,44,0.8,6.700000000000001,61.5,30.800000000000004,23449.0,bl-v3
us,1975,45,54,0.93,9.84,64.42,24.66,24404.0,bl-v3
us,1975,55,64,1.41,15.33,63.68,19.34,20468.0,bl-v3
us,1980,15,24,0.4000000000000001,1.15,76.12,22.38,42979.0,bl-v3
us,1980,25,34,0.5,1.8999999999999997,51.5,46.1,38349.0,bl-v3
us,1980,35,44,0.6,3.2,59.8,36.6,26520.0,bl-v3
us,1980,45,54,0.8,5.7,63.1,30.5,23287.0,bl-v3
us,1980,55,64,0.99,7.84,68.75,22.42,22007.0,bl-v3
us,1985,15,24,0.83,3.04,64.25,31.88,40627.0,bl-v3
us,1985,25,34,0.71,2.53,47.24,49.510000000000005,43060.0,bl-v3
us,1985,35,44,0.78,3.9,47.72,47.59,32592.0,bl-v3
us,1985,45,54,0.99,7.179999999999999,54.43,37.4,23136.0,bl-v3
us,1985,55,64,1.35,12.849999999999998,57.35000000000001,28.449999999999996,22614.0,bl-v3
us,1990,15,24,0.8,6.39,59.53,33.28,37297.0,bl-v3
us,1990,25,34,0.9,3.0,42.6,53.5,44841.0,bl-v3
us,1990,35,44,0.9,3.8,37.8,57.6,38811.0,bl-v3
us,1990,45,54,1.1,6.799999999999999,46.0,46.10000000000001,25999.0,bl-v3
us,1990,55,64,1.4,12.5,51.29999999999999,34.8,21722.0,bl-v3
us,1995,15,24,0.28,1.2,65.16,33.35,36825.0,bl-v3
us,1995,25,34,0.35,2.0,45.81,51.83,42761.0,bl-v3
us,1995,35,44,0.43,2.24,41.79,55.55,43433.0,bl-v3
us,1995,45,54,0.56,2.72,45.58,51.14,31941.0,bl-v3
us,1995,55,64,0.64,4.58,56.4,38.37,21748.0,bl-v3
us,2000,15,24,0.19,1.17,66.66,31.979999999999997,39154.0,bl-v3
us,2000,25,34,0.32,2.88,38.33,58.470000000000006,40335.0,bl-v3
us,2000,35,44,0.33,2.28,41.31,56.08,45606.0,bl-v3
us,2000,45,54,0.42,2.4,39.52,57.65999999999999,38123.0,bl-v3
us,2000,55,64,0.44,3.2400000000000007,46.88,49.45,24605.0,bl-v3
us,2005,15,24,0.09,1.05,66.04,32.82,42458.0,bl-v3
us,2005,25,34,0.34,2.61,38.98,58.07,40155.0,bl-v3
us,2005,35,44,0.35,2.55,40.41,56.7,43878.0,bl-v3
us,2005,45,54,0.38,2.34,40.32,56.96,42758.0,bl-v3
us,2005,55,64,0.5,2.7,42.94,53.85,30307.0,bl-v3
us,2010,15,24,0.14,3.97,57.49,38.41,44736.0,bl-v3
us,2010,25,34,0.2,1.8400000000000003,35.29,62.66,42356.0,bl-v3
us,2010,35,44,0.29,2.42,35.0,62.28,41498.0,bl-v3
us,2010,45,54,0.37,2.47,39.76,57.41,44933.0,bl-v3
us,2010,55,64,0.37,2.2,38.52,58.89999999999999,36203.0,bl-v3
us,2015,15,24,0.13,6.71,56.46,36.7,44498.0,bl-v3
us,2015,25,34,0.18999999999999997,1.47,33.35,64.99,43895.0,bl-v3
us,2015,35,44,0.39,2.64,34.13,62.84,40320.0,bl-v3
us,2015,45,54,0.35,2.27,38.01,59.36,42996.0,bl-v3
us,2015,55,64,0.4699999999999999,2.33,38.84,58.559999999999995,40498.0,bl-v3
